STATE,SIC,ENTRSIZE,FIRM,ESTB,EMPL,EMPLFL,PAYR,PAYRFL,RCPT,RCPTFL,STATEDSCR,SICDSCR,ENTRSIZEDSCR
17,70--,23,151,242,11705,,296584,,788054,,Illinois,SERVICES,85-89 employees
17,70--,24,167,230,12664,,287911,,663511,,Illinois,SERVICES,90-94 employees
17,70--,25,132,199,10729,,251073,,577315,,Illinois,SERVICES,95-99 employees
17,70--,27,99341,104629,951869,,26405489,,68990823,,Illinois,SERVICES,< 500 employees
17,70--,29,452,1626,136686,,3467316,,9421962,,Illinois,SERVICES,500-999 employees
17,70--,30,192,529,66152,,2045919,,5967175,,Illinois,SERVICES,"1,000-1,499 employees"
17,70--,31,186,757,108145,,2915932,,7454847,,Illinois,SERVICES,"1,500-2,499 employees"
17,70--,32,587,4984,484547,,14958257,,39258918,,Illinois,SERVICES,"2,500 + employees"
17,99--,01,1015,1015,727,,18719,,90287,,Illinois,NONCLASSIFIABLE ESTABLISHMENTS,Total
17,99--,02,780,780,0,,12556,,50347,,Illinois,NONCLASSIFIABLE ESTABLISHMENTS,0 employees
17,99--,03,193,193,0,[e],0,(D),0,(D),Illinois,NONCLASSIFIABLE ESTABLISHMENTS,1-4 employees
17,99--,04,29,29,196,,1501,,23328,,Illinois,NONCLASSIFIABLE ESTABLISHMENTS,5-9 employees
17,99--,06,9,9,0,[c],0,(D),0,(D),Illinois,NONCLASSIFIABLE ESTABLISHMENTS,10-14 employees
17,99--,07,2,2,0,[b],0,(D),0,(D),Illinois,NONCLASSIFIABLE ESTABLISHMENTS,15-19 employees
17,99--,08,1013,1013,0,[f],0,(D),0,(D),Illinois,NONCLASSIFIABLE ESTABLISHMENTS,< 20 employees
17,99--,11,1,1,0,[b],0,(D),0,(D),Illinois,NONCLASSIFIABLE ESTABLISHMENTS,25-29 employees
17,99--,13,1,1,0,[b],0,(D),0,(D),Illinois,NONCLASSIFIABLE ESTABLISHMENTS,35-39 employees
17,99--,27,1015,1015,727,,18719,,90287,,Illinois,NONCLASSIFIABLE ESTABLISHMENTS,< 500 employees
18,----,01,117270,146241,2487609,,66366377,,405397870,,Indiana,TOTAL OVER ALL INDUSTRIES,Total
18,----,02,12911,12938,0,,447364,,3106608,,Indiana,TOTAL OVER ALL INDUSTRIES,0 employees
18,----,03,50948,51007,110491,,2125709,,13890690,,Indiana,TOTAL OVER ALL INDUSTRIES,1-4 employees
18,----,04,22389,22657,146979,,2910207,,14689944,,Indiana,TOTAL OVER ALL INDUSTRIES,5-9 employees
18,----,06,8873,9340,102989,,2200294,,10364731,,Indiana,TOTAL OVER ALL INDUSTRIES,10-14 employees
18,----,07,4497,4964,74509,,1669096,,8212960,,Indiana,TOTAL OVER ALL INDUSTRIES,15-19 employees
18,----,08,99618,100906,434968,,9352670,,50264933,,Indiana,TOTAL OVER ALL INDUSTRIES,< 20 employees
18,----,10,2907,3365,62126,,1341227,,6512086,,Indiana,TOTAL OVER ALL INDUSTRIES,20-24 employees
18,----,11,1978,2351,51531,,1177286,,6193299,,Indiana,TOTAL OVER ALL INDUSTRIES,25-29 employees
18,----,12,1478,1874,45433,,1064150,,5544850,,Indiana,TOTAL OVER ALL INDUSTRIES,30-34 employees
18,----,13,1022,1345,36424,,866702,,3809428,,Indiana,TOTAL OVER ALL INDUSTRIES,35-39 employees
18,----,14,859,1177,34178,,802247,,4341640,,Indiana,TOTAL OVER ALL INDUSTRIES,40-44 employees
18,----,15,649,914,28452,,706736,,3825261,,Indiana,TOTAL OVER ALL INDUSTRIES,45-49 employees
18,----,16,550,866,25929,,630978,,3898446,,Indiana,TOTAL OVER ALL INDUSTRIES,50-54 employees
18,----,17,461,742,24174,,587300,,2679114,,Indiana,TOTAL OVER ALL INDUSTRIES,55-59 employees
18,----,18,414,699,23339,,572747,,3232839,,Indiana,TOTAL OVER ALL INDUSTRIES,60-64 employees
18,----,19,319,547,19309,,501782,,2674256,,Indiana,TOTAL OVER ALL INDUSTRIES,65-69 employees
18,----,20,277,509,17324,,448922,,2276310,,Indiana,TOTAL OVER ALL INDUSTRIES,70-74 employees
18,----,21,251,508,17234,,430717,,2415000,,Indiana,TOTAL OVER ALL INDUSTRIES,75-79 employees
18,----,22,238,430,16852,,425465,,2052910,,Indiana,TOTAL OVER ALL INDUSTRIES,80-84 employees
18,----,23,217,428,16079,,367926,,2067461,,Indiana,TOTAL OVER ALL INDUSTRIES,85-89 employees
18,----,24,199,362,15803,,433969,,2132957,,Indiana,TOTAL OVER ALL INDUSTRIES,90-94 employees
18,----,25,166,313,13843,,352226,,2015814,,Indiana,TOTAL OVER ALL INDUSTRIES,95-99 employees
18,----,27,114495,125119,1256246,,29376857,,154846576,,Indiana,TOTAL OVER ALL INDUSTRIES,< 500 employees
18,----,29,674,2471,137852,,3675538,,18180734,,Indiana,TOTAL OVER ALL INDUSTRIES,500-999 employees
18,----,30,354,1290,91304,,2444556,,13586511,,Indiana,TOTAL OVER ALL INDUSTRIES,"1,000-1,499 employees"
18,----,31,374,1768,101375,,2874109,,16725579,,Indiana,TOTAL OVER ALL INDUSTRIES,"1,500-2,499 employees"
18,----,32,1373,15593,900832,,27995317,,202058470,,Indiana,TOTAL OVER ALL INDUSTRIES,"2,500 + employees"
18,07--,01,2300,2343,14313,,289070,,912958,,Indiana,"AG. SERVICES, FORESTRY, FISHING",Total
18,07--,02,569,569,0,,9800,,49165,,Indiana,"AG. SERVICES, FORESTRY, FISHING",0 employees
18,07--,03,942,942,0,[g],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING",1-4 employees
18,07--,04,453,453,0,[h],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING",5-9 employees
18,07--,06,174,174,2024,,37517,,116039,,Indiana,"AG. SERVICES, FORESTRY, FISHING",10-14 employees
18,07--,07,69,69,1139,,20664,,56152,,Indiana,"AG. SERVICES, FORESTRY, FISHING",15-19 employees
18,07--,08,2207,2207,8189,,154945,,558415,,Indiana,"AG. SERVICES, FORESTRY, FISHING",< 20 employees
18,07--,10,31,31,673,,18291,,43840,,Indiana,"AG. SERVICES, FORESTRY, FISHING",20-24 employees
18,07--,11,13,13,352,,6822,,14953,,Indiana,"AG. SERVICES, FORESTRY, FISHING",25-29 employees
18,07--,12,9,9,291,,6559,,23168,,Indiana,"AG. SERVICES, FORESTRY, FISHING",30-34 employees
18,07--,13,8,8,285,,4214,,12702,,Indiana,"AG. SERVICES, FORESTRY, FISHING",35-39 employees
18,07--,14,3,4,0,[c],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING",40-44 employees
18,07--,15,4,4,0,[c],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING",45-49 employees
18,07--,16,2,2,0,[c],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING",50-54 employees
18,07--,18,1,1,0,[a],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING",60-64 employees
18,07--,20,1,1,0,[b],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING",70-74 employees
18,07--,22,1,1,0,[b],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING",80-84 employees
18,07--,27,2286,2289,10636,,209851,,706987,,Indiana,"AG. SERVICES, FORESTRY, FISHING",< 500 employees
18,07--,29,2,7,0,[b],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING",500-999 employees
18,07--,31,3,12,0,[g],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING","1,500-2,499 employees"
18,07--,32,9,35,0,[g],0,(D),0,(D),Indiana,"AG. SERVICES, FORESTRY, FISHING","2,500 + employees"
18,10--,01,245,365,0,[i],0,(D),0,(D),Indiana,MINING,Total
18,10--,02,19,19,0,[a],0,(D),0,(D),Indiana,MINING,0 employees
18,10--,03,83,83,0,[c],0,(D),0,(D),Indiana,MINING,1-4 employees
18,10--,04,36,36,0,[c],0,(D),0,(D),Indiana,MINING,5-9 employees
18,10--,06,30,30,310,,10433,,85342,,Indiana,MINING,10-14 employees
18,10--,07,13,13,200,,6071,,23578,,Indiana,MINING,15-19 employees
18,10--,08,181,181,0,[f],0,(D),0,(D),Indiana,MINING,< 20 employees
18,10--,10,8,11,152,,6423,,13426,,Indiana,MINING,20-24 employees
18,10--,11,7,8,171,,6730,,30895,,Indiana,MINING,25-29 employees
18,10--,12,3,3,42,,1896,,4646,,Indiana,MINING,30-34 employees
18,10--,13,3,4,84,,3335,,16283,,Indiana,MINING,35-39 employees
18,10--,14,2,3,0,[b],0,(D),0,(D),Indiana,MINING,40-44 employees
18,10--,15,1,1,0,[b],0,(D),0,(D),Indiana,MINING,45-49 employees
18,10--,17,1,5,0,[b],0,(D),0,(D),Indiana,MINING,55-59 employees
18,10--,18,2,8,0,[b],0,(D),0,(D),Indiana,MINING,60-64 employees
18,10--,19,1,5,0,[b],0,(D),0,(D),Indiana,MINING,65-69 employees
18,10--,21,1,1,0,[a],0,(D),0,(D),Indiana,MINING,75-79 employees
18,10--,24,2,2,0,[c],0,(D),0,(D),Indiana,MINING,90-94 employees
18,10--,27,225,266,0,[h],0,(D),0,(D),Indiana,MINING,< 500 employees
18,10--,29,4,17,0,[f],0,(D),0,(D),Indiana,MINING,500-999 employees
18,10--,30,6,35,653,,23872,,87081,,Indiana,MINING,"1,000-1,499 employees"
18,10--,31,1,1,0,[a],0,(D),0,(D),Indiana,MINING,"1,500-2,499 employees"
18,10--,32,9,46,0,[g],0,(D),0,(D),Indiana,MINING,"2,500 + employees"
18,15--,01,16153,16244,138228,,4354334,,18657103,,Indiana,CONSTRUCTION,Total
18,15--,02,2223,2223,0,,68895,,437427,,Indiana,CONSTRUCTION,0 employees
18,15--,03,7568,7568,16827,,338030,,2072077,,Indiana,CONSTRUCTION,1-4 employees
18,15--,04,3260,3260,21282,,472578,,2069365,,Indiana,CONSTRUCTION,5-9 employees
18,15--,06,1177,1178,13628,,338266,,1377019,,Indiana,CONSTRUCTION,10-14 employees
18,15--,07,559,559,9333,,265732,,1085045,,Indiana,CONSTRUCTION,15-19 employees
18,15--,08,14787,14788,61070,,1483501,,7040933,,Indiana,CONSTRUCTION,< 20 employees
18,15--,10,340,341,7375,,212401,,839697,,Indiana,CONSTRUCTION,20-24 employees
18,15--,11,204,206,5419,,172903,,752665,,Indiana,CONSTRUCTION,25-29 employees
18,15--,12,166,167,5235,,168493,,700880,,Indiana,CONSTRUCTION,30-34 employees
18,15--,13,99,99,3595,,115137,,396334,,Indiana,CONSTRUCTION,35-39 employees
18,15--,14,83,84,3351,,135228,,587758,,Indiana,CONSTRUCTION,40-44 employees
18,15--,15,55,55,2527,,87315,,327260,,Indiana,CONSTRUCTION,45-49 employees
18,15--,16,37,37,1886,,66547,,270762,,Indiana,CONSTRUCTION,50-54 employees
18,15--,17,40,40,2274,,83221,,315165,,Indiana,CONSTRUCTION,55-59 employees
18,15--,18,31,31,1845,,63534,,247402,,Indiana,CONSTRUCTION,60-64 employees
18,15--,19,16,17,1050,,44907,,222088,,Indiana,CONSTRUCTION,65-69 employees
18,15--,20,22,22,1538,,52939,,214745,,Indiana,CONSTRUCTION,70-74 employees
18,15--,21,18,18,1327,,45750,,180634,,Indiana,CONSTRUCTION,75-79 employees
18,15--,22,19,19,1562,,56988,,208915,,Indiana,CONSTRUCTION,80-84 employees
18,15--,23,14,14,1211,,37623,,145590,,Indiana,CONSTRUCTION,85-89 employees
18,15--,24,18,21,1647,,66211,,287606,,Indiana,CONSTRUCTION,90-94 employees
18,15--,25,9,9,788,,31233,,144461,,Indiana,CONSTRUCTION,95-99 employees
18,15--,27,16091,16136,124414,,3763918,,16379746,,Indiana,CONSTRUCTION,< 500 employees
18,15--,29,17,25,7183,,333406,,1344426,,Indiana,CONSTRUCTION,500-999 employees
18,15--,30,10,17,1000,,49283,,205840,,Indiana,CONSTRUCTION,"1,000-1,499 employees"
18,15--,31,9,19,1473,,65055,,267278,,Indiana,CONSTRUCTION,"1,500-2,499 employees"
18,15--,32,26,47,4158,,142672,,459813,,Indiana,CONSTRUCTION,"2,500 + employees"
18,20--,01,8473,9726,664319,,24447672,,145039248,,Indiana,MANUFACTURING,Total
18,20--,02,515,515,0,,57909,,694163,,Indiana,MANUFACTURING,0 employees
18,20--,03,1876,1877,4429,,95648,,429768,,Indiana,MANUFACTURING,1-4 employees
18,20--,04,1306,1310,8748,,213277,,860549,,Indiana,MANUFACTURING,5-9 employees
18,20--,06,764,765,9017,,239586,,924954,,Indiana,MANUFACTURING,10-14 employees
18,20--,07,508,508,8579,,233328,,909442,,Indiana,MANUFACTURING,15-19 employees
18,20--,08,4969,4975,30773,,839748,,3818876,,Indiana,MANUFACTURING,< 20 employees
18,20--,10,368,374,7986,,217383,,878470,,Indiana,MANUFACTURING,20-24 employees
18,20--,11,278,285,7404,,208375,,798356,,Indiana,MANUFACTURING,25-29 employees
18,20--,12,239,242,7442,,214039,,908760,,Indiana,MANUFACTURING,30-34 employees
18,20--,13,174,183,6253,,178635,,687167,,Indiana,MANUFACTURING,35-39 employees
18,20--,14,149,154,6035,,186391,,721086,,Indiana,MANUFACTURING,40-44 employees
18,20--,15,129,134,5773,,173435,,694841,,Indiana,MANUFACTURING,45-49 employees
18,20--,16,94,103,4617,,124486,,534869,,Indiana,MANUFACTURING,50-54 employees
18,20--,17,91,97,5014,,146112,,591269,,Indiana,MANUFACTURING,55-59 employees
18,20--,18,84,95,5052,,154707,,677128,,Indiana,MANUFACTURING,60-64 employees
18,20--,19,78,86,4870,,142969,,584621,,Indiana,MANUFACTURING,65-69 employees
18,20--,20,60,61,4149,,118460,,497019,,Indiana,MANUFACTURING,70-74 employees
18,20--,21,66,75,4260,,125915,,636350,,Indiana,MANUFACTURING,75-79 employees
18,20--,22,51,62,3697,,113632,,440968,,Indiana,MANUFACTURING,80-84 employees
18,20--,23,56,60,4149,,117677,,540034,,Indiana,MANUFACTURING,85-89 employees
18,20--,24,39,43,2941,,90508,,347061,,Indiana,MANUFACTURING,90-94 employees
18,20--,25,46,51,4155,,122231,,532313,,Indiana,MANUFACTURING,95-99 employees
18,20--,27,7718,8062,219105,,6376852,,29668332,,Indiana,MANUFACTURING,< 500 employees
18,20--,29,179,285,47008,,1500702,,7796563,,Indiana,MANUFACTURING,500-999 employees
18,20--,30,95,207,30944,,996778,,5199912,,Indiana,MANUFACTURING,"1,000-1,499 employees"
18,20--,31,100,213,34520,,1139341,,6943362,,Indiana,MANUFACTURING,"1,500-2,499 employees"
18,20--,32,381,959,332742,,14433999,,95431079,,Indiana,MANUFACTURING,"2,500 + employees"
18,40--,01,5304,6822,131371,,4353856,,25126045,,Indiana,"TRANSPORTATION, COMM., UTILITIES",Total
18,40--,02,698,698,0,,26148,,142773,,Indiana,"TRANSPORTATION, COMM., UTILITIES",0 employees
18,40--,03,2207,2207,4529,,91793,,506511,,Indiana,"TRANSPORTATION, COMM., UTILITIES",1-4 employees
18,40--,04,806,813,5285,,109949,,459288,,Indiana,"TRANSPORTATION, COMM., UTILITIES",5-9 employees
18,40--,06,331,338,3812,,87136,,321963,,Indiana,"TRANSPORTATION, COMM., UTILITIES",10-14 employees
18,40--,07,197,210,3256,,71434,,282384,,Indiana,"TRANSPORTATION, COMM., UTILITIES",15-19 employees
18,40--,08,4239,4266,16882,,386460,,1712919,,Indiana,"TRANSPORTATION, COMM., UTILITIES",< 20 employees
18,40--,10,133,141,2792,,71199,,275801,,Indiana,"TRANSPORTATION, COMM., UTILITIES",20-24 employees
18,40--,11,101,105,2555,,61972,,262092,,Indiana,"TRANSPORTATION, COMM., UTILITIES",25-29 employees
18,40--,12,84,94,2567,,67869,,285269,,Indiana,"TRANSPORTATION, COMM., UTILITIES",30-34 employees
18,40--,13,46,49,1559,,38112,,172976,,Indiana,"TRANSPORTATION, COMM., UTILITIES",35-39 employees
18,40--,14,49,60,1886,,49995,,189038,,Indiana,"TRANSPORTATION, COMM., UTILITIES",40-44 employees
18,40--,15,36,42,1448,,38467,,169187,,Indiana,"TRANSPORTATION, COMM., UTILITIES",45-49 employees
18,40--,16,30,48,1363,,33098,,150693,,Indiana,"TRANSPORTATION, COMM., UTILITIES",50-54 employees
18,40--,17,23,32,1188,,29276,,153903,,Indiana,"TRANSPORTATION, COMM., UTILITIES",55-59 employees
18,40--,18,27,45,1469,,36715,,140443,,Indiana,"TRANSPORTATION, COMM., UTILITIES",60-64 employees
18,40--,19,14,15,779,,27049,,259784,,Indiana,"TRANSPORTATION, COMM., UTILITIES",65-69 employees
18,40--,20,20,27,1094,,30549,,110721,,Indiana,"TRANSPORTATION, COMM., UTILITIES",70-74 employees
18,40--,21,11,18,721,,20614,,80486,,Indiana,"TRANSPORTATION, COMM., UTILITIES",75-79 employees
18,40--,22,7,8,469,,14805,,42527,,Indiana,"TRANSPORTATION, COMM., UTILITIES",80-84 employees
18,40--,23,17,29,1271,,31593,,135235,,Indiana,"TRANSPORTATION, COMM., UTILITIES",85-89 employees
18,40--,24,12,17,878,,29696,,72591,,Indiana,"TRANSPORTATION, COMM., UTILITIES",90-94 employees
18,40--,25,10,14,672,,20067,,57329,,Indiana,"TRANSPORTATION, COMM., UTILITIES",95-99 employees
18,40--,27,5041,5318,54729,,1477923,,6758977,,Indiana,"TRANSPORTATION, COMM., UTILITIES",< 500 employees
18,40--,29,57,99,4713,,155075,,563861,,Indiana,"TRANSPORTATION, COMM., UTILITIES",500-999 employees
18,40--,30,36,114,5220,,177413,,1127498,,Indiana,"TRANSPORTATION, COMM., UTILITIES","1,000-1,499 employees"
18,40--,31,33,77,6866,,286998,,1415591,,Indiana,"TRANSPORTATION, COMM., UTILITIES","1,500-2,499 employees"
18,40--,32,137,1214,59843,,2256447,,15260118,,Indiana,"TRANSPORTATION, COMM., UTILITIES","2,500 + employees"
18,50--,01,8776,10826,135319,,4437156,,71372586,,Indiana,WHOLESALE,Total
18,50--,02,615,615,0,,25297,,445847,,Indiana,WHOLESALE,0 employees
18,50--,03,3197,3199,6890,,190160,,3620134,,Indiana,WHOLESALE,1-4 employees
18,50--,04,1619,1643,10598,,286489,,3821140,,Indiana,WHOLESALE,5-9 employees
18,50--,06,753,780,8507,,251330,,2738754,,Indiana,WHOLESALE,10-14 employees
18,50--,07,433,491,6869,,203465,,2389548,,Indiana,WHOLESALE,15-19 employees
18,50--,08,6617,6728,32864,,956741,,13015423,,Indiana,WHOLESALE,< 20 employees
18,50--,10,264,316,5289,,153512,,1648937,,Indiana,WHOLESALE,20-24 employees
18,50--,11,197,252,4594,,144125,,1583348,,Indiana,WHOLESALE,25-29 employees
18,50--,12,134,188,3635,,111742,,1190588,,Indiana,WHOLESALE,30-34 employees
18,50--,13,94,131,3034,,90050,,913940,,Indiana,WHOLESALE,35-39 employees
18,50--,14,87,133,2848,,83268,,907482,,Indiana,WHOLESALE,40-44 employees
18,50--,15,74,120,2632,,82288,,1022228,,Indiana,WHOLESALE,45-49 employees
18,50--,16,72,114,2629,,82243,,665433,,Indiana,WHOLESALE,50-54 employees
18,50--,17,42,70,1369,,42715,,365140,,Indiana,WHOLESALE,55-59 employees
18,50--,18,45,83,1912,,61208,,581818,,Indiana,WHOLESALE,60-64 employees
18,50--,19,29,45,1400,,40304,,501625,,Indiana,WHOLESALE,65-69 employees
18,50--,20,36,56,1373,,44996,,403108,,Indiana,WHOLESALE,70-74 employees
18,50--,21,30,46,1332,,44889,,467497,,Indiana,WHOLESALE,75-79 employees
18,50--,22,35,62,1554,,45953,,625932,,Indiana,WHOLESALE,80-84 employees
18,50--,23,20,33,987,,34183,,529054,,Indiana,WHOLESALE,85-89 employees
18,50--,24,20,35,1293,,30349,,308674,,Indiana,WHOLESALE,90-94 employees
18,50--,25,20,61,1146,,37454,,462542,,Indiana,WHOLESALE,95-99 employees
18,50--,27,8215,9186,92499,,2792901,,34182808,,Indiana,WHOLESALE,< 500 employees
18,50--,29,110,202,4514,,143749,,2518084,,Indiana,WHOLESALE,500-999 employees
18,50--,30,58,123,3242,,120926,,2758331,,Indiana,WHOLESALE,"1,000-1,499 employees"
18,50--,31,70,167,4206,,154817,,2372247,,Indiana,WHOLESALE,"1,500-2,499 employees"
18,50--,32,323,1148,30858,,1224763,,29541116,,Indiana,WHOLESALE,"2,500 + employees"
18,52--,01,23371,35096,534480,,7087487,,59320955,,Indiana,RETAIL,Total
18,52--,02,2513,2533,0,,67224,,520421,,Indiana,RETAIL,0 employees
18,52--,03,8331,8347,19195,,233847,,2240631,,Indiana,RETAIL,1-4 employees
18,52--,04,4919,4995,32717,,403084,,2936282,,Indiana,RETAIL,5-9 employees
18,52--,06,2228,2406,25642,,308584,,2198134,,Indiana,RETAIL,10-14 employees
18,52--,07,1141,1351,18634,,234770,,1799304,,Indiana,RETAIL,15-19 employees
18,52--,08,19132,19632,96188,,1247509,,9694772,,Indiana,RETAIL,< 20 employees
18,52--,10,811,970,17251,,203039,,1511775,,Indiana,RETAIL,20-24 employees
18,52--,11,531,675,13858,,184399,,1529075,,Indiana,RETAIL,25-29 employees
18,52--,12,389,496,11788,,149736,,1284775,,Indiana,RETAIL,30-34 employees
18,52--,13,273,387,9657,,122605,,842901,,Indiana,RETAIL,35-39 employees
18,52--,14,239,337,9372,,129188,,1243382,,Indiana,RETAIL,40-44 employees
18,52--,15,156,232,6900,,100940,,964867,,Indiana,RETAIL,45-49 employees
18,52--,16,134,200,6330,,108735,,1108486,,Indiana,RETAIL,50-54 employees
18,52--,17,108,180,5642,,82127,,739885,,Indiana,RETAIL,55-59 employees
18,52--,18,112,217,6083,,99780,,1180674,,Indiana,RETAIL,60-64 employees
18,52--,19,68,135,4042,,68134,,608016,,Indiana,RETAIL,65-69 employees
18,52--,20,64,144,3830,,62078,,721067,,Indiana,RETAIL,70-74 employees
18,52--,21,60,142,4060,,70858,,744995,,Indiana,RETAIL,75-79 employees
18,52--,22,42,75,3147,,41711,,305580,,Indiana,RETAIL,80-84 employees
18,52--,23,47,127,3368,,50168,,437365,,Indiana,RETAIL,85-89 employees
18,52--,24,50,134,3646,,65892,,747220,,Indiana,RETAIL,90-94 employees
18,52--,25,38,82,2987,,48930,,542088,,Indiana,RETAIL,95-99 employees
18,52--,27,22753,26316,267847,,3620055,,30607361,,Indiana,RETAIL,< 500 employees
18,52--,29,116,983,21407,,254803,,1598345,,Indiana,RETAIL,500-999 employees
18,52--,30,59,388,6405,,75479,,798904,,Indiana,RETAIL,"1,000-1,499 employees"
18,52--,31,88,657,17974,,223011,,1549386,,Indiana,RETAIL,"1,500-2,499 employees"
18,52--,32,355,6752,220847,,2914139,,24766959,,Indiana,RETAIL,"2,500 + employees"
18,60--,01,9058,13693,134270,,4462306,,40464792,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",Total
18,60--,02,1039,1039,0,,26735,,180179,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",0 employees
18,60--,03,5208,5219,10332,,210166,,1467311,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",1-4 employees
18,60--,04,1249,1294,7892,,186852,,929619,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",5-9 employees
18,60--,06,372,451,4231,,123617,,485413,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",10-14 employees
18,60--,07,154,204,2452,,63423,,278341,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",15-19 employees
18,60--,08,8022,8207,24907,,610793,,3340863,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",< 20 employees
18,60--,10,113,172,2229,,67056,,329151,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",20-24 employees
18,60--,11,70,117,1634,,47291,,352264,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",25-29 employees
18,60--,12,67,135,1998,,54678,,253940,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",30-34 employees
18,60--,13,47,102,1530,,51737,,174510,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",35-39 employees
18,60--,14,36,80,1225,,29862,,204765,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",40-44 employees
18,60--,15,35,77,1426,,41907,,186892,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",45-49 employees
18,60--,16,35,88,0,[g],0,(D),0,(D),Indiana,"FINANCE, INSURANCE, REAL ESTATE",50-54 employees
18,60--,17,20,65,0,[f],0,(D),0,(D),Indiana,"FINANCE, INSURANCE, REAL ESTATE",55-59 employees
18,60--,18,14,45,865,,31575,,140477,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",60-64 employees
18,60--,19,24,64,0,[g],0,(D),0,(D),Indiana,"FINANCE, INSURANCE, REAL ESTATE",65-69 employees
18,60--,20,10,73,0,[f],0,(D),0,(D),Indiana,"FINANCE, INSURANCE, REAL ESTATE",70-74 employees
18,60--,21,10,48,0,[f],0,(D),0,(D),Indiana,"FINANCE, INSURANCE, REAL ESTATE",75-79 employees
18,60--,22,14,63,0,[f],0,(D),0,(D),Indiana,"FINANCE, INSURANCE, REAL ESTATE",80-84 employees
18,60--,23,20,65,1182,,28786,,109719,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",85-89 employees
18,60--,24,7,20,0,[e],0,(D),0,(D),Indiana,"FINANCE, INSURANCE, REAL ESTATE",90-94 employees
18,60--,25,4,9,287,,10700,,82223,,Indiana,"FINANCE, INSURANCE, REAL ESTATE",95-99 employees
